DateTime,Luftfugtighed,Nedbør,Nedbørsminutter,Middeltemperatur,Maksimumtemperatur,Minimumtemperatur,Skyhøjde,Skydække,Middelvindhastighed,Højeste vindstød
2024-04-04 09:00:00,100,0.6,12,5.0,5.4,4.6,800.0,100.0,4.0,7.6
2024-03-25 04:00:00,95,0.0,0,3.0,3.2,2.7,2250.0,50.0,1.8,4.3
2024-04-15 04:00:00,96,0.0,0,1.6,2.8,0.4,450.0,90.0,0.7,2.2
2024-04-17 18:00:00,56,0.0,0,7.4,8.5,5.9,,0.0,1.1,2.8
2024-03-25 21:00:00,92,0.0,0,2.6,3.3,2.0,2600.0,100.0,1.1,3.6
2024-04-02 03:00:00,98,2.4,25,5.6,5.8,5.3,250.0,100.0,3.5,6.7
2024-03-07 00:00:00,94,0.0,0,1.6,2.4,0.5,150.0,90.0,1.8,3.1
2024-04-20 20:00:00,97,0.0,0,2.1,2.4,1.9,,0.0,1.2,2.6
2024-03-07 23:00:00,98,0.0,0,0.0,0.3,-0.3,150.0,100.0,1.2,2.8
2024-03-21 11:00:00,76,0.0,0,8.0,8.5,7.2,800.0,50.0,2.5,6.1
2024-03-25 23:00:00,90,0.0,0,1.8,2.1,1.3,2600.0,90.0,1.6,3.0
2024-03-08 23:00:00,73,0.0,0,0.4,0.6,0.1,250.0,100.0,2.6,5.9
2024-03-14 04:00:00,97,0.0,0,8.2,8.4,8.1,250.0,100.0,5.5,9.2
2024-03-16 01:00:00,94,0.0,0,8.9,9.0,8.7,,0.0,5.6,9.5
2024-03-11 00:00:00,84,0.0,0,1.4,1.6,1.2,150.0,100.0,4.9,10.8
2024-03-04 16:00:00,78,0.0,0,5.3,5.6,5.0,800.0,90.0,4.4,9.6
2024-04-10 18:00:00,60,0.0,0,8.5,8.8,8.0,2600.0,100.0,4.1,7.8
2024-03-17 02:00:00,87,0.0,0,-0.8,-0.5,-1.0,2250.0,90.0,1.6,3.2
2024-04-03 00:00:00,97,0.0,0,0.1,0.3,0.0,450.0,100.0,2.5,5.6
2024-03-20 19:00:00,95,0.0,0,5.9,6.8,5.5,,0.0,1.3,2.8
2024-04-15 05:00:00,98,0.0,0,1.2,2.2,0.6,2250.0,10.0,0.8,1.5
2024-03-18 10:00:00,77,0.0,0,2.8,3.1,2.6,450.0,100.0,4.6,9.5
2024-03-29 18:00:00,89,0.0,0,7.7,8.0,7.3,1750.0,100.0,1.5,2.6
2024-04-26 05:00:00,92,0.0,0,3.9,4.2,3.5,450.0,90.0,2.4,6.1
2024-04-28 00:00:00,86,0.0,0,7.6,7.9,7.1,,0.0,3.0,7.7
2024-04-06 22:00:00,91,0.0,0,11.5,11.8,11.1,2250.0,100.0,3.7,5.6
2024-03-30 01:00:00,100,0.0,0,3.1,4.0,2.4,,,1.2,1.8
2024-03-18 13:00:00,66,0.0,0,4.1,4.6,3.7,150.0,100.0,4.8,9.6
2024-03-19 03:00:00,86,0.0,0,1.5,1.6,1.4,80.0,100.0,4.3,8.0
2024-03-05 19:00:00,77,0.0,0,3.0,3.2,2.9,150.0,100.0,3.5,7.2
2024-03-20 11:00:00,83,0.0,0,8.3,9.0,7.3,250.0,100.0,1.8,4.1
2024-03-21 08:00:00,96,0.0,0,4.8,5.6,4.2,450.0,60.0,0.8,4.2
2024-04-18 00:00:00,98,0.0,0,-0.4,1.0,-1.1,,0.0,0.5,1.3
2024-03-25 10:00:00,70,0.0,0,5.7,6.2,5.4,2600.0,60.0,2.3,5.6
2024-03-13 02:00:00,100,0.0,0,3.4,3.6,3.3,450.0,90.0,1.9,3.2
2024-03-24 12:00:00,77,0.0,0,6.9,7.4,6.5,450.0,75.0,3.3,6.6
2024-04-15 20:00:00,85,0.0,0,6.4,6.5,6.3,450.0,90.0,2.6,7.3
2024-03-20 22:00:00,100,0.1,4,4.7,4.8,4.6,450.0,75.0,1.1,3.3
2024-03-01 03:00:00,95,0.0,0,3.2,3.4,3.0,150.0,10.0,4.2,7.8
2024-04-12 18:00:00,90,0.0,0,11.0,11.3,10.7,150.0,100.0,5.4,9.8
2024-04-25 16:00:00,79,0.0,0,6.2,6.7,5.6,450.0,50.0,3.1,7.3
2024-03-04 19:00:00,69,0.0,0,3.9,4.4,3.6,2600.0,10.0,4.1,9.1
2024-03-30 23:00:00,90,0.0,0,7.4,7.7,7.0,,,2.6,5.6
2024-03-15 02:00:00,97,0.0,0,7.9,8.4,7.3,450.0,100.0,1.2,3.0
2024-03-10 16:00:00,82,0.0,0,2.9,3.0,2.7,450.0,100.0,5.3,10.5
2024-04-14 23:00:00,87,0.0,0,4.3,4.6,3.9,2250.0,40.0,2.7,5.9
2024-04-22 09:00:00,50,0.0,0,4.5,5.3,3.9,1250.0,25.0,4.6,8.5
2024-04-11 22:00:00,92,0.0,0,8.3,8.7,7.9,150.0,90.0,3.4,6.0
2024-04-24 04:00:00,94,0.0,0,3.3,3.6,2.9,450.0,90.0,2.3,5.5
2024-03-20 07:00:00,97,0.0,0,5.9,6.1,5.5,150.0,90.0,2.1,4.5
2024-04-24 12:00:00,81,0.1,1,5.5,5.9,5.0,,0.0,2.2,5.8
2024-04-06 18:00:00,84,0.0,0,12.0,12.3,11.7,2600.0,90.0,5.4,10.1
2024-03-24 16:00:00,81,0.0,0,6.4,6.5,6.2,,0.0,1.6,3.4
2024-04-04 05:00:00,99,0.6,13,3.0,3.3,2.8,80.0,100.0,4.3,9.6
2024-04-15 22:00:00,86,0.0,0,6.2,6.5,6.0,2250.0,90.0,4.0,7.6
2024-03-08 01:00:00,96,0.0,0,0.6,0.8,0.4,150.0,100.0,1.1,2.8
2024-04-12 17:00:00,88,0.0,0,11.6,11.9,11.2,150.0,90.0,5.2,10.1
2024-04-12 02:00:00,97,0.0,0,7.3,7.7,6.9,150.0,100.0,3.0,6.2
2024-04-13 21:00:00,91,0.2,3,9.7,10.0,9.5,800.0,90.0,4.8,8.9
2024-03-23 07:00:00,93,0.0,0,3.4,4.1,2.7,800.0,100.0,4.0,7.5
2024-04-21 17:00:00,49,0.0,0,6.3,6.4,6.0,2600.0,25.0,3.1,6.0
2024-03-16 20:00:00,75,0.0,0,2.2,2.5,1.9,2600.0,75.0,4.1,8.8
2024-03-28 11:00:00,85,0.0,0,7.1,7.3,6.9,150.0,100.0,3.0,5.9
2024-04-04 11:00:00,99,0.0,0,6.7,7.1,6.3,450.0,100.0,4.3,7.8
2024-04-11 05:00:00,86,0.0,0,8.4,8.7,8.1,250.0,100.0,7.9,13.0
2024-03-11 17:00:00,88,0.0,0,3.5,4.1,3.1,80.0,100.0,4.1,8.9
2024-04-13 11:00:00,78,0.0,0,13.2,13.9,12.7,800.0,90.0,5.5,8.9
2024-03-09 22:00:00,85,0.0,0,0.6,0.8,0.5,1750.0,100.0,4.8,10.7
2024-03-11 14:00:00,75,0.0,0,4.5,4.7,4.3,80.0,100.0,5.0,10.2
2024-03-15 19:00:00,93,0.0,0,9.3,9.6,8.9,800.0,10.0,4.5,8.0
2024-04-14 01:00:00,87,0.0,0,8.9,9.3,8.4,800.0,10.0,5.7,11.6
2024-04-14 18:00:00,77,0.0,0,7.0,7.3,6.6,,0.0,4.0,8.1
2024-03-06 00:00:00,95,0.1,1,0.9,1.4,0.4,800.0,100.0,4.3,8.6
2024-04-27 02:00:00,99,0.0,0,-1.3,-1.0,-1.6,2250.0,75.0,0.6,1.3
2024-03-31 15:00:00,79,0.0,0,9.2,9.5,9.0,,,1.4,3.0
2024-04-18 22:00:00,87,0.0,0,4.3,4.4,4.3,800.0,90.0,0.9,2.7
2024-03-06 10:00:00,93,0.0,0,3.1,3.4,2.8,450.0,100.0,3.7,7.8
2024-04-25 08:00:00,86,0.1,1,4.4,4.9,3.9,450.0,90.0,2.9,7.1
2024-03-24 05:00:00,94,0.0,0,3.7,3.9,3.5,2600.0,75.0,3.9,6.7
2024-04-05 14:00:00,99,0.9,11,7.9,8.5,7.3,450.0,100.0,3.7,6.3
2024-03-20 20:00:00,98,0.0,0,5.0,5.6,4.5,,0.0,1.7,3.4
2024-03-19 23:00:00,96,0.0,0,5.4,6.1,4.7,450.0,100.0,3.3,5.8
2024-04-16 21:00:00,68,0.0,0,3.4,4.1,2.1,450.0,100.0,1.4,2.5
2024-04-03 06:00:00,96,0.0,0,0.5,0.7,0.3,800.0,90.0,1.6,4.5
2024-03-08 14:00:00,93,0.0,0,0.7,1.1,0.3,450.0,50.0,2.0,4.2
2024-03-21 03:00:00,99,0.4,6,4.1,4.5,3.9,,0.0,4.2,8.1
2024-04-19 01:00:00,97,0.0,0,3.8,4.0,3.6,250.0,90.0,1.0,2.1
2024-04-26 01:00:00,94,0.0,0,4.0,4.3,3.7,450.0,90.0,1.9,5.2
2024-03-12 13:00:00,94,0.0,0,3.2,3.5,2.9,150.0,100.0,2.0,4.7
2024-04-01 19:00:00,97,0.6,10,7.9,8.1,7.6,80.0,100.0,2.2,5.3
2024-03-29 05:00:00,90,0.0,0,5.1,5.6,4.6,,0.0,4.2,8.0
2024-03-26 11:00:00,80,0.0,0,6.1,7.5,5.4,1750.0,100.0,3.4,6.6
2024-04-27 06:00:00,100,0.0,0,0.5,1.2,-0.4,2600.0,10.0,1.1,2.5
2024-03-15 18:00:00,88,0.0,0,9.7,10.3,9.3,,0.0,5.8,10.2
2024-03-30 04:00:00,100,0.0,0,3.1,3.3,2.6,,,1.5,2.6
2024-04-23 14:00:00,93,2.4,25,3.7,4.0,3.5,450.0,90.0,4.7,9.4
2024-03-25 13:00:00,65,0.0,0,6.7,6.9,6.4,2600.0,50.0,2.1,5.0
2024-03-16 15:00:00,63,0.0,0,5.9,6.2,5.5,2600.0,100.0,7.9,17.9
2024-03-31 20:00:00,93,0.0,0,7.0,7.7,6.6,,,0.6,1.5
2024-03-19 22:00:00,96,0.0,0,4.3,4.8,4.0,1750.0,100.0,3.7,5.4
2024-04-21 00:00:00,99,0.0,0,-0.1,0.4,-0.7,,0.0,1.7,2.7
2024-04-04 20:00:00,100,0.6,11,6.0,6.2,5.8,450.0,100.0,2.5,4.8
2024-04-08 03:00:00,86,0.0,0,9.6,9.9,9.1,,0.0,3.0,4.8
2024-04-10 08:00:00,81,0.0,0,7.5,8.0,7.1,1250.0,75.0,6.3,12.6
2024-04-19 23:00:00,91,1.9,18,1.9,3.0,1.1,800.0,10.0,3.8,8.8
2024-03-09 01:00:00,78,0.0,0,0.1,0.3,0.0,250.0,100.0,2.6,4.8
2024-04-11 04:00:00,78,0.0,0,8.1,8.4,7.9,150.0,100.0,6.1,11.6
2024-04-09 03:00:00,86,0.0,0,9.2,9.4,8.9,80.0,100.0,2.5,5.3
2024-04-15 14:00:00,72,0.0,0,8.1,8.8,7.7,800.0,100.0,5.0,10.4
2024-04-30 18:00:00,57,0.0,0,15.0,15.6,14.4,,,3.6,6.8
2024-04-09 22:00:00,87,0.0,0,9.1,9.3,8.8,450.0,100.0,5.3,9.4
2024-03-23 21:00:00,91,0.0,0,3.9,4.1,3.8,450.0,75.0,4.4,6.9
2024-04-15 06:00:00,97,0.0,0,3.5,4.2,2.2,450.0,60.0,1.5,3.1
2024-03-29 14:00:00,72,0.0,0,9.6,10.0,9.4,1750.0,100.0,5.1,8.1
2024-03-04 00:00:00,94,0.0,0,4.6,5.0,4.2,,0.0,3.2,6.8
2024-04-11 00:00:00,85,0.0,0,6.4,6.8,6.1,450.0,100.0,5.1,7.9
2024-04-13 10:00:00,80,0.0,0,12.5,12.7,12.2,800.0,90.0,4.7,8.2
2024-03-30 02:00:00,100,0.0,0,1.8,2.9,0.6,,,1.1,2.0
2024-03-28 14:00:00,90,0.4,7,7.1,7.6,6.7,250.0,25.0,2.6,5.0
2024-03-14 10:00:00,94,0.0,0,8.7,9.3,8.4,250.0,100.0,5.2,8.8
2024-04-17 05:00:00,96,0.0,0,3.5,3.8,3.3,,0.0,1.4,4.2
2024-03-28 16:00:00,94,0.7,9,6.4,6.6,6.2,2250.0,90.0,5.9,9.5
2024-03-29 07:00:00,83,0.0,0,6.2,6.8,5.6,250.0,10.0,5.8,8.4
2024-04-26 19:00:00,96,0.0,0,3.4,3.9,3.1,80.0,60.0,1.5,3.5
2024-04-26 08:00:00,88,0.0,0,5.3,5.5,5.1,450.0,90.0,4.0,8.3
2024-04-30 17:00:00,57,0.0,0,15.6,16.5,14.8,,,4.0,7.7
2024-03-13 15:00:00,80,0.0,0,8.2,8.4,8.0,1750.0,90.0,5.5,9.2
2024-03-09 04:00:00,93,0.0,0,-0.2,0.0,-0.4,450.0,100.0,2.8,6.5
2024-04-05 04:00:00,92,0.0,0,4.6,4.9,4.5,450.0,90.0,4.9,8.9
2024-03-06 02:00:00,98,0.3,6,0.1,0.4,-0.2,1250.0,75.0,2.7,5.4
2024-03-07 08:00:00,97,0.0,0,0.1,0.7,-0.6,80.0,90.0,1.6,4.4
2024-03-17 05:00:00,78,0.0,0,-0.1,0.2,-0.4,2600.0,90.0,2.2,6.1
2024-03-03 12:00:00,100,0.0,0,5.3,5.6,5.0,150.0,100.0,3.5,7.6
2024-03-02 00:00:00,96,0.0,0,4.6,4.9,4.4,800.0,90.0,1.5,3.7
2024-03-28 00:00:00,96,0.0,0,3.3,3.5,3.1,,0.0,1.1,2.5
2024-04-06 21:00:00,91,0.0,0,11.5,11.7,11.2,2250.0,100.0,4.0,6.4
2024-04-14 11:00:00,58,0.0,0,9.5,9.8,9.3,1250.0,90.0,7.9,15.1
2024-04-28 17:00:00,67,0.0,0,15.2,15.7,14.3,,0.0,4.9,9.2
2024-04-28 11:00:00,60,0.0,0,15.0,16.0,14.0,1750.0,90.0,5.1,11.8
2024-03-26 06:00:00,99,0.0,0,-0.2,0.3,-0.7,,0.0,0.9,1.2
2024-03-10 22:00:00,83,0.0,0,1.9,2.1,1.6,150.0,100.0,5.2,11.3
2024-03-09 12:00:00,84,0.0,0,1.6,1.9,1.4,1250.0,100.0,5.5,10.7
2024-04-16 18:00:00,40,0.0,0,8.3,8.9,7.6,,0.0,3.0,6.7
2024-03-21 14:00:00,52,0.0,0,9.7,10.2,9.3,800.0,90.0,2.1,5.4
2024-04-28 03:00:00,96,0.0,0,6.9,7.1,6.8,2600.0,60.0,1.4,2.7
2024-04-01 21:00:00,99,1.9,18,7.5,7.7,7.3,250.0,100.0,1.6,3.4
2024-04-11 10:00:00,95,0.0,0,10.7,11.2,10.3,450.0,90.0,6.4,11.3
2024-04-11 07:00:00,94,0.1,2,9.1,9.4,8.7,450.0,100.0,7.6,11.9
2024-03-31 08:00:00,93,0.0,0,5.7,6.2,5.3,,,2.5,6.3
2024-04-21 15:00:00,53,0.0,0,6.7,7.4,6.3,2600.0,10.0,3.1,6.6
2024-03-15 04:00:00,92,0.0,0,7.9,8.1,7.8,800.0,90.0,3.4,5.0
2024-04-05 02:00:00,88,0.0,0,5.1,5.3,4.9,250.0,100.0,5.3,10.8
2024-04-15 10:00:00,72,0.0,0,8.0,8.6,7.6,2250.0,25.0,4.6,7.7
2024-03-25 18:00:00,82,0.0,0,5.1,5.5,4.7,,0.0,2.4,5.3
2024-03-30 15:00:00,92,0.0,0,8.1,8.6,7.6,,,4.1,8.6
2024-03-02 19:00:00,100,0.0,0,5.5,5.7,5.2,150.0,,1.7,4.1
2024-04-06 14:00:00,80,0.1,5,13.6,14.1,13.2,2600.0,75.0,5.6,10.0
2024-04-30 10:00:00,70,0.0,0,12.7,13.3,12.1,,0.0,3.6,7.4
2024-03-27 06:00:00,96,0.0,0,4.4,4.9,4.1,2600.0,60.0,2.1,4.4
2024-03-09 14:00:00,82,0.0,0,2.1,2.4,1.9,800.0,90.0,5.3,11.6
2024-03-22 04:00:00,97,0.0,0,6.9,7.1,6.8,450.0,90.0,5.0,7.9
2024-03-04 22:00:00,67,0.0,0,3.7,4.0,3.3,1250.0,90.0,3.7,7.7
2024-03-06 07:00:00,98,0.0,0,1.9,2.2,1.7,,0.0,3.1,6.6
2024-04-21 10:00:00,52,0.0,0,7.7,8.0,7.4,1250.0,90.0,4.3,7.7
2024-03-28 02:00:00,91,0.0,0,4.7,5.0,4.4,80.0,10.0,1.9,3.2
2024-04-25 07:00:00,90,0.0,0,4.0,4.4,3.4,800.0,75.0,2.4,5.1
2024-03-16 00:00:00,93,0.0,0,8.9,9.0,8.8,2600.0,10.0,4.8,8.4
2024-04-03 22:00:00,88,0.0,0,2.5,3.1,2.2,150.0,100.0,4.4,9.1
2024-03-09 18:00:00,85,0.0,0,2.0,2.2,1.6,450.0,90.0,4.7,10.6
2024-04-08 12:00:00,58,0.0,0,15.1,15.6,14.5,2250.0,90.0,4.7,8.5
2024-04-02 07:00:00,97,1.3,20,2.9,3.3,2.7,250.0,100.0,2.4,5.5
2024-04-21 13:00:00,34,0.0,0,8.0,8.5,7.5,,0.0,4.6,10.0
2024-04-07 05:00:00,82,0.2,5,13.0,13.8,12.2,800.0,25.0,5.2,9.8
2024-03-20 16:00:00,77,0.0,0,10.9,11.8,9.7,800.0,75.0,2.4,4.3
2024-03-14 11:00:00,92,0.0,0,9.1,9.3,8.8,250.0,100.0,5.9,10.1
2024-03-05 22:00:00,92,0.0,0,1.8,2.0,1.6,250.0,100.0,4.2,8.0
2024-04-26 03:00:00,94,0.0,0,4.2,4.5,4.0,450.0,90.0,2.3,5.4
2024-04-26 13:00:00,93,3.5,35,4.1,4.3,3.7,450.0,100.0,4.4,9.0
2024-04-02 10:00:00,96,0.8,10,3.4,3.7,3.1,250.0,100.0,3.4,7.4
2024-03-10 02:00:00,86,0.0,0,0.9,1.1,0.6,450.0,90.0,5.1,10.1
2024-03-01 20:00:00,96,0.0,0,4.8,5.1,4.5,800.0,,2.0,4.1
2024-03-03 14:00:00,96,0.0,0,6.1,6.3,5.9,1250.0,,4.1,8.2
2024-03-04 05:00:00,96,0.0,0,3.2,3.3,2.9,,0.0,2.7,5.0
2024-04-30 16:00:00,53,0.0,0,16.9,17.5,16.2,,,4.2,8.6
2024-03-18 07:00:00,86,0.0,0,1.3,1.4,1.1,250.0,100.0,3.3,6.2
2024-03-21 12:00:00,69,0.0,0,8.1,8.5,7.7,800.0,10.0,2.3,5.6
2024-04-17 17:00:00,48,0.0,0,8.6,8.9,8.3,,0.0,1.8,4.2
2024-04-08 04:00:00,89,0.0,0,8.3,9.1,7.5,,0.0,1.1,2.3
2024-04-21 04:00:00,100,0.0,0,0.0,0.4,-0.3,,0.0,1.6,3.2
2024-04-03 23:00:00,89,0.0,0,2.2,2.3,2.1,150.0,100.0,4.1,8.3
2024-04-07 01:00:00,86,0.0,0,12.9,13.7,11.9,250.0,90.0,2.3,4.4
2024-04-16 05:00:00,87,0.0,0,4.9,5.1,4.7,800.0,10.0,2.9,5.5
2024-03-07 04:00:00,99,0.0,0,-1.8,-0.7,-2.5,250.0,100.0,0.8,1.8
2024-04-29 09:00:00,67,0.0,0,11.1,11.7,9.9,,0.0,4.7,7.8
2024-04-18 03:00:00,99,0.0,0,-1.2,-0.1,-1.7,80.0,25.0,0.6,1.4
2024-03-29 03:00:00,93,0.0,0,5.3,5.5,5.1,450.0,90.0,4.1,6.0
2024-04-01 20:00:00,98,0.5,6,7.9,8.1,7.6,150.0,100.0,1.2,2.7
2024-03-03 11:00:00,100,0.0,0,5.1,5.2,4.9,150.0,,3.5,7.1
2024-04-29 14:00:00,55,0.0,0,14.2,14.7,13.3,2600.0,90.0,4.9,8.0
2024-03-29 12:00:00,71,0.0,0,9.8,10.2,9.3,,0.0,6.4,9.5
2024-04-25 20:00:00,88,0.0,0,3.7,3.9,3.4,450.0,75.0,2.2,7.1
2024-03-29 01:00:00,89,0.0,0,5.3,5.5,5.1,2600.0,90.0,2.8,5.3
2024-03-28 18:00:00,84,0.0,0,6.4,6.8,6.0,,0.0,5.5,10.9
2024-04-16 07:00:00,75,0.0,0,6.6,7.2,6.2,1250.0,75.0,3.9,7.2
2024-03-15 12:00:00,84,0.0,0,11.3,11.5,11.1,800.0,90.0,6.4,10.1
2024-04-03 21:00:00,86,0.0,0,3.5,3.7,3.1,150.0,90.0,3.6,8.0
2024-04-15 13:00:00,72,0.0,0,8.8,9.6,8.3,1250.0,100.0,4.9,10.5
2024-04-26 21:00:00,98,0.0,0,3.0,3.2,2.9,250.0,75.0,1.4,2.4
2024-03-07 14:00:00,75,0.0,0,3.0,3.3,2.7,,0.0,2.5,4.9
2024-04-05 16:00:00,99,1.8,19,9.6,10.3,8.8,450.0,90.0,6.4,12.1
2024-03-20 06:00:00,98,0.0,0,6.1,6.3,5.9,250.0,100.0,2.1,4.8
2024-04-22 07:00:00,57,0.0,0,2.6,3.2,2.1,1250.0,50.0,4.2,8.2
2024-04-28 15:00:00,64,0.0,0,15.3,15.8,14.9,800.0,90.0,5.4,10.7
2024-03-06 20:00:00,94,0.0,0,3.0,3.2,2.9,,0.0,2.1,3.9
2024-04-27 22:00:00,88,0.2,5,7.6,7.8,7.2,,0.0,3.1,5.8
2024-04-23 06:00:00,86,0.0,0,1.6,3.0,0.5,800.0,100.0,2.4,4.5
2024-03-22 17:00:00,67,0.0,0,8.0,8.6,7.6,450.0,75.0,4.3,8.8
2024-03-31 14:00:00,78,0.0,0,9.2,9.6,8.9,,,1.3,3.0
2024-03-20 14:00:00,71,0.0,0,10.7,11.2,10.3,800.0,50.0,1.4,2.9
2024-04-27 09:00:00,84,0.0,0,6.5,8.0,4.8,1250.0,100.0,1.2,3.5
2024-04-04 18:00:00,99,0.0,0,6.7,7.2,6.1,450.0,100.0,2.9,6.1
2024-03-26 08:00:00,87,0.0,0,3.9,4.8,2.1,,0.0,1.6,4.6
2024-04-13 09:00:00,80,0.0,0,11.8,12.8,11.1,800.0,75.0,4.2,8.2
2024-03-31 22:00:00,97,0.0,0,5.9,6.7,5.0,,,0.4,0.9
2024-03-12 16:00:00,92,0.0,0,3.6,3.8,3.4,150.0,100.0,1.8,3.3
2024-04-12 19:00:00,92,0.0,0,10.2,10.8,9.9,250.0,90.0,5.5,10.1
2024-04-10 00:00:00,79,0.0,0,8.9,9.2,8.6,450.0,100.0,7.1,12.9
2024-03-30 00:00:00,100,0.0,0,3.5,3.8,3.2,,,1.1,1.9
2024-03-05 05:00:00,81,0.0,0,1.5,1.7,1.3,150.0,100.0,4.3,9.3
2024-03-30 08:00:00,94,0.0,0,6.9,7.3,6.4,,,2.2,5.8
2024-03-12 05:00:00,99,0.0,0,2.0,2.2,1.9,80.0,100.0,2.7,5.4
2024-03-13 05:00:00,100,0.0,0,3.7,3.8,3.5,450.0,90.0,1.9,2.8
2024-03-17 08:00:00,70,0.0,0,1.1,1.8,0.5,450.0,90.0,2.9,6.9
2024-03-06 16:00:00,93,0.0,0,3.0,3.2,2.9,,0.0,3.2,6.1
2024-04-03 17:00:00,82,0.0,0,1.4,1.6,1.2,450.0,100.0,3.4,7.2
2024-03-10 23:00:00,84,0.0,0,1.5,1.8,1.2,80.0,100.0,5.0,10.5
2024-04-23 22:00:00,96,0.0,0,3.5,4.0,2.9,450.0,100.0,3.0,5.6
2024-03-31 13:00:00,76,0.0,0,9.2,9.6,8.8,,,2.6,5.1
2024-03-05 03:00:00,80,0.0,0,2.2,2.3,1.9,150.0,100.0,4.6,9.2
2024-04-12 00:00:00,93,0.0,0,7.6,7.8,7.5,150.0,100.0,4.0,7.1
2024-04-03 07:00:00,91,0.0,0,0.8,1.1,0.6,800.0,90.0,2.3,5.0
2024-03-08 19:00:00,100,0.0,0,-0.8,-0.3,-1.2,450.0,100.0,1.6,3.6
2024-04-13 06:00:00,89,0.0,0,9.2,9.4,8.9,800.0,40.0,3.2,5.5
2024-03-03 21:00:00,98,0.0,0,5.3,5.4,5.1,,0.0,3.1,5.6
2024-03-23 03:00:00,93,0.0,0,2.6,2.7,2.4,150.0,100.0,2.9,5.1
2024-03-21 13:00:00,58,0.0,0,8.8,9.8,8.0,800.0,25.0,1.7,4.1
2024-03-01 12:00:00,88,0.0,0,5.9,6.3,5.7,250.0,100.0,4.7,7.8
2024-03-04 20:00:00,72,0.0,0,3.4,3.8,3.1,2250.0,75.0,3.7,7.3
2024-04-01 17:00:00,92,0.3,7,8.8,9.1,8.4,250.0,100.0,2.9,5.3
2024-04-22 19:00:00,60,0.0,0,2.3,3.4,0.8,1750.0,10.0,1.0,2.2
2024-04-20 04:00:00,99,0.0,0,-0.5,0.0,-0.8,800.0,90.0,1.0,2.2
2024-03-18 19:00:00,77,0.0,0,2.6,2.8,2.3,450.0,90.0,4.7,9.3
2024-03-15 01:00:00,95,0.3,6,8.5,8.9,8.2,800.0,100.0,1.5,3.0
2024-03-25 15:00:00,72,0.0,0,6.6,7.5,5.4,,0.0,2.6,4.1
2024-04-04 19:00:00,100,0.0,0,6.0,6.3,5.8,450.0,100.0,2.7,6.4
2024-03-18 11:00:00,79,0.0,0,3.3,3.7,3.0,150.0,100.0,4.4,8.3
2024-03-15 10:00:00,86,0.0,0,10.5,10.8,9.9,,0.0,5.9,9.2
2024-04-20 18:00:00,95,1.2,14,2.6,2.8,2.4,,0.0,1.6,4.5
2024-03-10 10:00:00,94,0.3,3,0.2,0.6,0.0,800.0,100.0,4.1,7.8
2024-04-02 22:00:00,96,0.0,0,0.3,0.4,0.0,250.0,90.0,2.8,6.1
2024-04-30 07:00:00,81,0.0,0,10.2,11.4,9.3,2600.0,90.0,2.2,5.0
2024-03-28 20:00:00,89,0.0,0,6.1,6.3,5.9,2600.0,25.0,3.6,6.5
2024-03-16 03:00:00,95,0.2,4,8.3,8.5,8.0,2600.0,100.0,5.9,10.3
2024-04-07 14:00:00,61,0.0,0,14.3,14.7,13.8,,0.0,8.5,16.4
2024-03-16 13:00:00,57,0.0,0,7.0,7.8,6.6,2600.0,100.0,8.7,17.9
2024-03-20 01:00:00,99,0.0,0,6.4,6.5,6.3,150.0,100.0,2.4,4.3
2024-04-05 17:00:00,96,0.4,7,10.4,10.9,10.2,450.0,90.0,6.6,10.8
2024-03-01 19:00:00,97,0.0,0,4.3,4.6,4.1,800.0,,1.8,3.7
2024-04-21 09:00:00,54,0.0,0,7.4,7.9,6.8,1750.0,90.0,3.9,7.9
2024-04-06 12:00:00,76,0.0,0,14.3,14.8,13.8,,0.0,3.9,6.3
2024-04-07 06:00:00,92,2.8,25,11.4,12.3,10.7,800.0,25.0,5.0,9.7
2024-03-13 23:00:00,93,0.0,0,8.5,8.7,8.3,250.0,100.0,6.1,10.3
2024-04-25 13:00:00,81,0.8,12,5.2,7.6,3.4,1750.0,10.0,3.1,7.8
2024-04-29 13:00:00,60,0.0,0,13.4,14.0,12.9,2600.0,90.0,3.8,8.4
2024-03-21 05:00:00,98,0.0,0,4.5,4.7,4.1,,0.0,2.9,5.9
2024-04-20 16:00:00,86,0.0,0,4.5,5.0,3.9,2600.0,10.0,3.8,6.5
2024-03-24 20:00:00,93,0.1,2,4.1,4.3,3.9,,0.0,2.2,4.2
2024-04-18 23:00:00,91,0.2,2,4.3,4.5,4.1,450.0,90.0,1.0,2.2
2024-03-28 09:00:00,80,0.0,0,7.8,8.8,6.7,2600.0,90.0,2.8,6.7
2024-03-13 01:00:00,100,0.0,0,3.4,3.5,3.3,450.0,100.0,2.2,3.7
2024-03-26 23:00:00,89,0.0,0,3.9,4.3,3.7,450.0,90.0,2.3,4.7
2024-03-12 04:00:00,97,0.0,0,2.2,2.3,2.0,80.0,100.0,2.8,5.4
2024-04-07 21:00:00,81,0.0,0,9.6,10.3,8.9,1750.0,90.0,2.7,4.7
2024-04-11 03:00:00,74,0.0,0,8.0,8.4,7.5,150.0,100.0,6.5,13.2
2024-04-27 05:00:00,100,0.0,0,-0.9,-0.4,-1.4,2600.0,75.0,0.5,1.1
2024-04-26 11:00:00,89,0.9,10,5.7,6.2,4.7,450.0,100.0,4.5,9.3
