MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,MSIS,num_masked_target_values,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.2],Coverage[0.2],QuantileLoss[0.3],Coverage[0.3],QuantileLoss[0.4],Coverage[0.4],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.6],Coverage[0.6],QuantileLoss[0.7],Coverage[0.7],QuantileLoss[0.8],Coverage[0.8],QuantileLoss[0.9],Coverage[0.9],RMSE,NRMSE,ND,wQuantileLoss[0.1],wQuantileLoss[0.2],wQuantileLoss[0.3],wQuantileLoss[0.4],wQuantileLoss[0.5],wQuantileLoss[0.6],wQuantileLoss[0.7],wQuantileLoss[0.8],wQuantileLoss[0.9],mean_absolute_QuantileLoss,mean_wQuantileLoss,MAE_Coverage,OWA,context_length,rope_scaling,dataset,train_size,test_size,forecast_horizon
6.56751953125,115.90461730957031,443.4000244140625,8.86800048828125,1.8546436548747975,1.2498855724108873,0.2796674919128418,0.23748104095458986,10.664564717415475,0.0,44.65364069938659,0.06,54.65643501281738,0.16,76.55465526580811,0.54,104.38937664031982,0.72,115.90462017059326,0.8,117.52851753234864,0.96,116.4264675140381,0.98,103.76124305725095,1.0,71.29026079177856,1.0,2.562717216403324,0.28898478521622367,0.2613996637973446,0.10070734831012877,0.1232666486318848,0.1726537010614115,0.23542934346534308,0.26139967024980915,0.26506204569487435,0.26257659247513926,0.23401271390178152,0.16078091309531642,89.46280185381572,0.20176544187618764,0.5,,64,True,weather,large,large,50
10.388201904296874,116.80390167236328,443.4000244140625,8.86800048828125,1.8546436548747975,1.2595832236058135,0.2805963897705078,0.23692516326904298,15.62323027724688,0.0,40.81586728096008,0.02,48.900799942016604,0.16,72.65354108810425,0.52,101.39706268310546,0.68,116.8039026260376,0.78,124.53817939758301,0.92,131.19843864440918,1.0,119.67168827056881,1.0,98.04384784698485,1.0,3.223073363157729,0.36344984051556006,0.2634278196685161,0.09205201856922945,0.11028596583105128,0.16385551891683664,0.2286807783041918,0.2634278218193376,0.2808709349129058,0.29589181646478996,0.26989553829797536,0.22111827345193844,94.89148086441885,0.21400874072980625,0.5,,128,True,weather,large,large,50
4.180770568847656,81.33583068847656,443.4000244140625,8.86800048828125,1.8546436548747975,0.8771046715598566,0.17898191452026369,0.19852712631225586,13.765941214765206,0.0,64.90871076583862,0.0,88.08470811843871,0.0,96.55958847999572,0.04,92.66720485687257,0.1,81.33583402633667,0.26,72.09821376800537,0.46,59.97302675247193,0.72,51.28674964904784,0.9,46.767477798461904,1.0,2.0446932701135534,0.23056981929754553,0.18343668518277373,0.14638860440211565,0.1986574273080827,0.21777082355283092,0.208992331426524,0.18343669271064905,0.1626030893058263,0.13525715708230773,0.11566699780141301,0.10547468476183211,72.63127935727437,0.16380531203906462,0.5,,256,True,weather,large,large,50
12.415172119140625,120.34735107421875,443.4000244140625,8.86800048828125,1.8546436548747975,1.297794870274884,0.28354841232299804,0.24680747985839843,16.694323679372882,0.0,45.17999181747437,0.0,58.172264671325685,0.1,68.82899074554443,0.32,89.40832405090332,0.62,120.34734773635864,0.76,131.302299118042,0.76,141.6390516281128,0.98,140.5665073394775,1.0,109.00014657974242,1.0,3.523517009912202,0.39732936579879596,0.27141936050466736,0.1018944278976487,0.13119589866554085,0.15523001117670102,0.2016425780965016,0.27141935297679204,0.296126052973392,0.31943852915949617,0.3170196202069028,0.245828012129188,100.49388040966457,0.22664383147579592,0.5,,512,True,weather,large,large,50
4.17106201171875,65.58061981201172,443.4000244140625,8.86800048828125,1.8546436548747975,0.7072045310659842,0.1462356472015381,0.149404878616333,19.510608927850363,0.0,66.89579405784608,0.0,81.43882131576538,0.0,81.16886854171753,0.04,71.91121711730958,0.18,65.58062362670898,0.48,70.83417892456053,0.7,82.77835597991944,0.94,108.21410160064694,1.0,109.64522609710693,1.0,2.042317803800072,0.23030194985881236,0.14790396076020562,0.1508700730141964,0.18366895992706342,0.18306013548145228,0.16218135579116782,0.14790396936349173,0.1597523117373875,0.18669001222836673,0.24405524502089973,0.2472828598554978,82.05190969573127,0.18505165804661372,0.5,,950,True,weather,large,large,50
8.428047485351563,123.05509948730469,443.4000244140625,8.86800048828125,1.8546436548747975,1.326994532495374,0.27847484588623045,0.2552093505859375,14.92884649669083,0.0,83.3429913520813,0.28,118.34857063293457,0.36,135.26272687911987,0.42,135.18764095306398,0.44,123.05509853363037,0.58,116.0022102355957,0.78,114.68922939300539,0.9,90.80059242248534,0.96,56.20035495758055,1.0,2.903109967836486,0.32736917095041246,0.27752614504231854,0.187963434287619,0.266911511313803,0.3050580050325094,0.30488866375618645,0.277526142891497,0.2616197651068886,0.2586585996348628,0.2047825607192402,0.12674865102194646,108.09882392883301,0.24379525930717255,0.5,,32,False,weather,large,large,50
4.288786926269531,111.27468872070312,443.4000244140625,8.86800048828125,1.8546436548747975,1.1999576137251553,0.2736537933349609,0.23397623062133788,15.384287181245552,0.0,58.72733693122864,0.08,63.46300277709962,0.18,77.81172885894776,0.52,98.2566219329834,0.72,111.27469062805176,0.8,110.83792152404786,0.9,100.6485414505005,0.98,85.51131629943846,1.0,57.927244377136226,1.0,2.0709386582585037,0.23352938026956313,0.2509577866346505,0.1324477530393345,0.14312809941984947,0.1754887789232155,0.2215981428120715,0.25095779093629356,0.24997274564997207,0.22699263849501136,0.19285365717432842,0.13064330443753366,84.93982275327046,0.19156476787640112,0.5,,64,False,weather,large,large,50
25.6532958984375,215.97061157226562,443.4000244140625,8.86800048828125,1.8546436548747975,2.328971508942997,0.5210163497924805,0.40178260803222654,10.646223008540586,0.0,96.0570342063904,0.74,171.15305747985843,0.94,207.28091907501215,0.98,217.32905502319335,1.0,215.97062969207764,1.0,199.3526138305664,1.0,177.11862001419067,1.0,144.6459127426147,1.0,96.08752765655517,1.0,5.0649082813450335,0.5711443394751873,0.48707848371831547,0.21663741298464378,0.38600146156065546,0.46748062170029553,0.4901421810032285,0.4870785245839244,0.4495999162246413,0.39945559373445383,0.3262199025220154,0.21670618485763832,169.44392996893987,0.3821468665746107,0.5,,128,False,weather,large,large,50
3.54035400390625,97.72796630859375,443.4000244140625,8.86800048828125,1.8546436548747975,1.0538732446173453,0.22390806198120117,0.2636377143859863,10.316679097595193,0.0,56.63625507354737,0.0,89.10186519622802,0.0,103.34456591606138,0.0,107.2268846511841,0.0,97.72796201705933,0.06,83.39365787506104,0.18,57.51790904998779,0.44,47.70267620086669,0.68,37.904166984558096,0.94,1.881582845347568,0.21217667362941775,0.22040586587187905,0.12773173647969502,0.20095142149343134,0.23307298201579393,0.24182877480189732,0.22040585619318218,0.18807770248831812,0.1297201305435102,0.10758383756046043,0.08548526138366166,75.61732699606152,0.17053974477332778,0.43999999999999995,,256,False,weather,large,large,50
1.2888053894042968,58.834190368652344,443.4000244140625,8.86800048828125,1.8546436548747975,0.6344527717118154,0.13728974342346192,0.151869478225708,12.355794409828004,0.0,48.51246585845947,0.0,71.51999435424804,0.0,80.42677445411681,0.0,73.36594314575197,0.04,58.834189891815186,0.18,49.85771217346191,0.42,51.28708820343019,0.64,56.290835762023924,0.92,53.694814968109114,0.98,1.1352556493602208,0.12801709369100972,0.13268873957866748,0.10941015603814408,0.16129903115986335,0.1813864908113119,0.16546219915685048,0.13268873850325671,0.11244408982463887,0.1156677613430542,0.12695271236489056,0.12109790710784223,60.421090979046284,0.13626767625665026,0.48000000000000004,,512,False,weather,large,large,50
5.156412963867187,76.8283920288086,443.4000244140625,8.86800048828125,1.8546436548747975,0.8284976127556437,0.17179048538208008,0.17976390838623046,17.123357884577096,0.0,55.880368328094484,0.0,78.8228006362915,0.0,82.09941473007201,0.0,75.73057537078857,0.14,76.82838821411133,0.32,72.29659671783449,0.48,86.08907918930055,0.82,107.5678367614746,0.96,107.15233373641966,1.0,2.2707736487521575,0.2560637712811253,0.17327105953666694,0.12602698523063552,0.1777690489314994,0.1851587961425205,0.1707951538136784,0.17327105093338083,0.16305050233899263,0.1941566857220277,0.24259772403851737,0.24166064013644947,82.49637707604302,0.18605406525418908,0.5,,950,False,weather,large,large,50
